FileId,NW_Sky,NW_Ground,NW_Platform,NW_Collectible,N_Sky,N_Ground,N_Platform,N_Collectible,NE_Sky,NE_Ground,NE_Platform,NE_Collectible,W_Sky,W_Ground,W_Platform,W_Collectible,C_Sky,C_Ground,C_Platform,C_Collectible,E_Sky,E_Ground,E_Platform,E_Collectible,SW_Sky,SW_Ground,SW_Platform,SW_Collectible,S_Sky,S_Ground,S_Platform,S_Collectible,SE_Sky,SE_Ground,SE_Platform,SE_Collectible,Forward,Turn,Jump
100,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012603859271690268,0.9873961407283097,0.0,0.0,0.00915379716567321,0.9908462028343268,0.0,0.0,0.01091260574245361,0.9890873942575463,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
101,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01643137477144398,0.9835686252285561,0.0,0.0,0.011633078439239842,0.9883669215607601,0.0,0.0,0.015156846016575234,0.9848431539834248,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
102,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.018616230420536083,0.9813837695794638,0.0,0.0,0.013350975956267058,0.986649024043733,0.0,0.0,0.0180400125071577,0.9819599874928423,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
103,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.018683184641619645,0.9813168153583804,0.0,0.0,0.014123344981139985,0.9858766550188601,0.0,0.0,0.019474382138648733,0.9805256178613512,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
104,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.018683184641619645,0.9813168153583804,0.0,0.0,0.014123344981139985,0.9858766550188601,0.0,0.0,0.019474382138648733,0.9805256178613512,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
105,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.008743606229147313,0.9912563937708526,0.0,0.0,0.009340504306272137,0.9906594956937278,0.0,0.0,0.010498127593221128,0.9895018724067788,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
106,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00363800700919606,0.996361992990804,0.0,0.0,0.004552731058762093,0.995447268941238,0.0,0.0,0.004384103909958328,0.9956158960900418,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
107,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0019333797010346854,0.9980666202989652,0.0,0.0,0.002762217442154259,0.9972377825578457,0.0,0.0,0.0026865584256514736,0.9973134415743485,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
108,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.001734395461611611,0.9982656045383883,0.0,0.0,0.002559487130407998,0.997440512869592,0.0,0.0,0.0031704683154681044,0.996829531684532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
109,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00288224703266242,0.9971177529673376,0.0,0.0,0.004677480079309512,0.9953225199206905,0.0,0.0,0.005603539396830058,0.9943964606031699,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
