FileId,NW_Sky,NW_Ground,NW_Platform,NW_Collectible,NE_Sky,NE_Ground,NE_Platform,NE_Collectible,SW_Sky,SW_Ground,SW_Platform,SW_Collectible,SE_Sky,SE_Ground,SE_Platform,SE_Collectible,Forward,Turn,Jump
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043557168784029036,0.6442831215970962,0.3121597096188748,0.0,0.0,0.0,0.0,0.0,1,0,0
101,0.0,0.0,0.0,0.0,0.982547993019197,0.0,0.017452006980803042,0.0,0.04,0.5963636363636363,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,1,0,0
102,0.0,0.0,0.0,0.0,0.9808027923211169,0.0,0.019197207678883072,0.0,0.0,0.0,0.0,0.0,0.10657193605683873,0.7975133214920065,0.0959147424511549,0.0,1,2,0
103,0.0,0.0,0.0,0.0,0.9789103690685413,0.0,0.0210896309314587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
104,0.0,0.0,0.0,0.0,0.9754385964912281,0.0,0.02456140350877193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
105,0.0,0.0,0.0,0.0,0.9685314685314685,0.0,0.03146853146853147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
106,0.0,0.0,0.0,0.0,0.9632867132867133,0.0,0.03671328671328671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
107,0.6875,0.0,0.25,0.0625,0.9577464788732388,0.0,0.042253521126761145,0.0,0.0,0.021897810218978103,0.9781021897810219,0.0,0.0,0.0,0.0,0.0,1,0,1
108,0.6211849192100538,0.0,0.2980251346499102,0.0807899461400359,0.942105263157894,0.0,0.05789473684210606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
109,0.5467889908256881,0.0,0.381651376146789,0.07155963302752294,0.9314586994727586,0.0,0.06854130052724135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1
110,0.43838028169014087,0.0,0.4841549295774648,0.07746478873239436,0.9092526690391459,0.0,0.09074733096085409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1
111,0.0,0.0,0.0,0.0,0.9314586994727593,0.0,0.06854130052724078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045955882352941076,0.10845588235294083,0.8455882352941182,0.0,0.0975177304964539,0.33156028368794327,0.5709219858156028,0.0,0,0,0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045955882352941076,0.10845588235294083,0.8455882352941182,0.0,0.0975177304964539,0.33156028368794327,0.5709219858156028,0.0,0,0,0
114,1.0,0.0,0.0,0.0,0.9073083778966128,0.0,0.0,0.0926916221033873,0.1727941176470596,0.45220588235294035,0.37500000000000017,0.0,0.0,0.0,0.0,0.0,0,0,1
115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19012797074954296,0.5996343692870201,0.21023765996343693,0.0,0.1706422018348624,0.031192660550458717,0.744954128440367,0.05321100917431193,1,1,1
116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19538188277087035,0.5026642984014209,0.3019538188277087,0.0,0.19294990723562153,0.08719851576994433,0.647495361781076,0.07235621521335807,1,1,1
117,0.0,0.0,0.0,0.0,0.9681978798586572,0.0,0.0,0.03180212014134275,0.20871143375680581,0.4319419237749546,0.35934664246823955,0.0,0.0,0.0,0.0,0.0,0,0,0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2047970479704797,0.4059040590405904,0.35977859778597787,0.02952029520295203,0.0,0.0,0.0,0.0,1,0,0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19285714285714287,0.4089285714285714,0.2517857142857143,0.14642857142857144,0.0,0.0,0.0,0.0,1,0,0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2201138519924101,0.43833017077798736,0.17267552182163245,0.16888045540797017,0.3291139240506329,0.5714285714285714,0.09945750452079566,0.0,1,2,0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23774954627949207,0.5117967332123399,0.08892921960072633,0.1615245009074417,0.3471971066907776,0.569620253164557,0.08318264014466546,0.0,0,0,0
122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35934664246823955,0.573502722323049,0.036297640653357534,0.030852994555353903,0,0,0
123,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
124,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2867256637168142,0.7132743362831858,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30565371024735,0.69434628975265,0.0,0.0,0.3628158844765343,0.572202166064982,0.0,0.06498194945848375,1,1,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30864197530864196,0.691358024691358,0.0,0.0,0.39311594202898575,0.5905797101449273,0.0,0.016304347826087057,0,0,0
127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.31216931216931215,0.6878306878306878,0.0,0.0,0.41428571428571337,0.5857142857142866,0.0,0.0,0,0,0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31858407079646023,0.6814159292035399,0.0,0.0,0.4359430604982206,0.5640569395017794,0.0,0.0,0,0,0
129,0.0,0.0,0.0,0.0,0.9947643979057592,0.0,0.005235602094240838,0.0,0.0673758865248227,0.9042553191489362,0.028368794326241134,0.0,0.0,0.0,0.0,0.0,1,0,0
130,0.0,0.0,0.0,0.0,0.9947916666666666,0.0,0.005208333333333333,0.0,0.07610619469026549,0.8938053097345132,0.03008849557522124,0.0,0.0,0.0,0.0,0.0,1,0,0
131,0.0,0.0,0.0,0.0,0.9947916666666666,0.0,0.00520833333333338,0.0,0.07787610619469026,0.8920353982300885,0.03008849557522124,0.0,0.0,0.0,0.0,0.0,1,0,0
132,0.0,0.0,0.0,0.0,0.9947916666666665,0.0,0.005208333333333396,0.0,0.0748663101604278,0.893048128342246,0.03208556149732621,0.0,0.0,0.0,0.0,0.0,1,0,0
133,0.0,0.0,0.0,0.0,0.9947916666666665,0.0,0.005208333333333396,0.0,0.07651245551601424,0.8896797153024911,0.033807829181494664,0.0,0.0,0.0,0.0,0.0,1,0,0
134,0.0,0.0,0.0,0.0,0.9947916666666665,0.0,0.005208333333333402,0.0,0.0766488413547237,0.8894830659536542,0.0338680926916221,0.0,0.0,0.0,0.0,0.0,1,0,0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0766488413547237,0.8877005347593583,0.035650623885918005,0.0,0.0,0.0,0.0,0.0,1,0,0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07857142857142857,0.8857142857142857,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,1,0,0
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07857142857142857,0.8857142857142857,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,1,0,0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07936507936507936,0.873015873015873,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,1,0,0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07936507936507936,0.873015873015873,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,1,0,0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07964601769911504,0.8707964601769912,0.049557522123893805,0.0,0.0,0.0,0.0,0.0,1,0,0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07871198568872988,0.8694096601073346,0.0518783542039356,0.0,0.0,0.0,0.0,0.0,1,0,0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07871198568872988,0.8694096601073346,0.0518783542039356,0.0,0.0,0.0,0.0,0.0,1,0,0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07857142857142857,0.8642857142857143,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,1,0,0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07950530035335689,0.8533568904593639,0.06713780918727916,0.0,0.0,0.0,0.0,0.0,1,0,0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0797872340425532,0.851063829787234,0.06914893617021277,0.0,0.0,0.0,0.0,0.0,1,0,0
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0797872340425532,0.8475177304964538,0.0726950354609929,0.0,0.0,0.0,0.0,0.0,1,0,0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07899461400359066,0.8438061041292639,0.07719928186714542,0.0,0.0,0.0,0.0,0.0,1,0,0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07913669064748201,0.8399280575539568,0.08093525179856115,0.0,0.0,0.0,0.0,0.0,1,0,0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07857142857142857,0.8267857142857142,0.09464285714285714,0.0,0.0,0.0,0.0,0.0,1,0,0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07964601769911504,0.8194690265486726,0.10088495575221239,0.0,0.0,0.0,0.0,0.0,1,0,0
