FileId,NW_Sky,NW_Ground,NW_Platform,NW_Collectible,NE_Sky,NE_Ground,NE_Platform,NE_Collectible,SW_Sky,SW_Ground,SW_Platform,SW_Collectible,SE_Sky,SE_Ground,SE_Platform,SE_Collectible,Forward,Turn,Jump
491,0.5098389982110912,0.0,0.38998211091234347,0.1001788908765653,0.345878136200717,0.0,0.5519713261648744,0.10215053763440861,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,1
492,0.0,0.0,0.0,0.0,0.6994633273703034,0.0,0.0,0.3005366726296967,0.08641975308641932,0.34920634920634774,0.5643738977072329,0.0,0.023853211009174313,0.0,0.9761467889908257,0.0,2,0,1
493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15779816513761485,0.5137614678899081,0.3284403669724771,0.0,0.08586762075134168,0.0,0.8944543828264758,0.01967799642218247,0,1,0
494,1.0,0.0,0.0,0.0,0.6719858156028369,0.0,0.0,0.3280141843971631,0.0,0.0,0.0,0.0,0.09945750452079653,0.01265822784810136,0.8065099457504503,0.08137432188065169,0,1,1
495,1.0,0.0,0.0,0.0,0.7717770034843204,0.0,0.0,0.22822299651567945,0.18505338078291814,0.7669039145907474,0.04804270462633452,0.0,0.0,0.0,0.0,0.0,1,1,1
496,0.0,0.0,0.0,0.0,0.7879858657243833,0.0,0.0,0.2120141342756168,0.19469026548672566,0.6902654867256637,0.11504424778761062,0.0,0.07622504537205052,0.07259528130671479,0.5916515426497296,0.25952813067150504,1,0,1
497,0.0,0.0,0.0,0.0,0.87433628318584,0.0,0.0,0.12566371681415994,0.20603907637655416,0.6429840142095915,0.15097690941385436,0.0,0.0990825688073394,0.08990825688073388,0.4825688073394505,0.3284403669724762,1,0,0
498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21708185053380782,0.6405693950177936,0.1423487544483986,0.0,0.13761467889908213,0.11192660550458682,0.357798165137615,0.3926605504587162,1,0,0
499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21708185053380782,0.6405693950177936,0.1423487544483986,0.0,0.13761467889908213,0.11192660550458682,0.357798165137615,0.3926605504587162,1,0,0
500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2332730560578662,0.5533453887884268,0.06871609403254973,0.14466546112115733,0.2500000000000004,0.3106617647058823,0.09191176470588233,0.34742647058823495,1,0,0
501,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25535714285714284,0.5714285714285714,0.030357142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,1,0,0
502,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27598566308243727,0.5985663082437276,0.007168458781362007,0.11827956989247312,0.0,0.0,0.0,0.0,1,0,0
