FileId,NW_Sky,NW_Ground,NW_Platform,NW_Collectible,N_Sky,N_Ground,N_Platform,N_Collectible,NE_Sky,NE_Ground,NE_Platform,NE_Collectible,W_Sky,W_Ground,W_Platform,W_Collectible,C_Sky,C_Ground,C_Platform,C_Collectible,E_Sky,E_Ground,E_Platform,E_Collectible,SW_Sky,SW_Ground,SW_Platform,SW_Collectible,S_Sky,S_Ground,S_Platform,S_Collectible,SE_Sky,SE_Ground,SE_Platform,SE_Collectible,Forward,Turn,Jump
100,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7965063823262419,0.20349361767375804,0.0,0.0,0.7360242856739018,0.2639757143260983,0.0,0.0,0.7689362911905576,0.2310637088094424,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
101,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7830942496614023,0.2169057503385977,0.0,0.0,0.7164913876991477,0.2835086123008523,0.0,0.0,0.7683701724653007,0.23162982753469927,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
102,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7680412360665687,0.23195876393343123,0.0,0.0,0.6979824155169067,0.30201758448309335,0.0,0.0,0.7682590093412559,0.23174099065874412,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
103,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7357756753155771,0.2642243246844229,0.0,0.0,0.669287611049163,0.330712388950837,0.0,0.0,0.7530404461256248,0.24695955387437515,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
104,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7357756753155771,0.2642243246844229,0.0,0.0,0.669287611049163,0.330712388950837,0.0,0.0,0.7530404461256248,0.24695955387437515,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
105,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7241048523827531,0.27589514761724687,0.0,0.0,0.6974838128649826,0.3025161871350173,0.0,0.0,0.7791235783955339,0.22087642160446605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
106,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7427938452876911,0.2572061547123089,0.0,0.0,0.7388097952059558,0.2611902047940442,0.0,0.0,0.8077013033635887,0.1922986966364113,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
107,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7441235525395092,0.25587644746049076,0.0,0.0,0.7558704008382077,0.24412959916179233,0.0,0.0,0.8130628552923695,0.18693714470763043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
108,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.738120675369599,0.261879324630401,0.0,0.0,0.7599469484567194,0.24005305154328058,0.0,0.0,0.80009113088059,0.19990886911940994,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
109,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.726760327013701,0.27323967298629903,0.0,0.0,0.7506366477233827,0.24936335227661727,0.0,0.0,0.769290373540427,0.2307096264595731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
