FileId,NW_Sky,NW_Ground,NW_Platform,NW_Collectible,N_Sky,N_Ground,N_Platform,N_Collectible,NE_Sky,NE_Ground,NE_Platform,NE_Collectible,W_Sky,W_Ground,W_Platform,W_Collectible,C_Sky,C_Ground,C_Platform,C_Collectible,E_Sky,E_Ground,E_Platform,E_Collectible,SW_Sky,SW_Ground,SW_Platform,SW_Collectible,S_Sky,S_Ground,S_Platform,S_Collectible,SE_Sky,SE_Ground,SE_Platform,SE_Collectible,Forward,Turn,Jump
100,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11541270375374245,0.8845872962462575,0.0,0.0,0.20173239645528157,0.7982676035447184,0.0,0.0,0.07076522980130955,0.03935726775576556,0.889877502442925,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.042016940339819155,0.9579830596601808,0.0,1,1,1
101,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11937318608408319,0.8806268139159169,0.0,0.0,0.2225980139549554,0.7774019860450445,0.0,0.0,0.03999847248346115,0.04499252928777923,0.9150089982287596,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03094159727803709,0.969058402721963,0.0,1,1,1
102,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14229888153646514,0.8577011184635348,0.0,0.0,0.2571756293343444,0.7428243706656557,0.0,0.0,0.04362433379511516,0.02018872653970497,0.9361869396651799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005062417365981843,0.9949375826340182,0.0,1,1,1
103,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14021136866940065,0.8597886313305994,0.0,0.0,0.25717621380553934,0.7428237861944607,0.0,0.0,0.05642472606259963,0.03877060617111735,0.904804667766283,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.021797483022968085,0.978202516977032,0.0,1,1,1
104,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12761899415988748,0.8723810058401126,0.0,0.0,0.24956793913883563,0.7504320608611643,0.0,0.0,0.1200028612589017,0.16826172793278263,0.7117354108083157,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16437339709848375,0.8356266029015161,0.0,1,1,1
105,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5299236280109691,0.47007637198903085,0.0,0.0,0.5379074753168639,0.4620925246831361,0.0,0.0,0.47139803505868283,0.36470085155630644,0.16390111338501068,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8713291747373266,0.12867082526267323,0.0,1,1,1
106,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6388389869692745,0.0,0.3611610130307254,0.0,0.15529193919865725,0.8447080608013428,0.0,0.0,0.33052772227166943,0.6694722777283305,0.0,0.0,0.015327121595857812,0.01629130413531983,0.9683815742688224,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.003491422317722753,0.9965085776822773,0.0,0,1,1
107,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.40144775173735525,0.0,0.5985522482626447,0.0,0.20874503569540379,0.7912549643045962,0.0,0.0,0.3921044283466996,0.6078955716533004,0.0,0.0,0.06030206300721416,0.01842891356897863,0.9212690234238072,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07243016128633949,0.9275698387136605,0.0,0,1,1
108,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.44512422389634076,0.0,0.5548757761036593,0.0,0.48022320983162414,0.5197767901683759,0.0,0.0,0.34002925284522806,0.22078012131469874,0.43919062584007323,0.0,0.07837611904248636,0.023684803867050228,0.8979390770904635,0.0,0.0,1.0,0.0,0.0,0.0,0.37915743891228443,0.6208425610877155,0.0,0.0,0.102181156774521,0.8978188432254789,0.0,1,1,1
109,1.0,0.0,0.0,0.0,0.9050487925566045,0.0,0.09495120744339546,0.0,0.3411859066874176,0.0,0.6588140933125823,0.0,0.445693744921757,0.5543062550782429,0.0,0.0,0.014307802316550391,0.0070009594236996415,0.97869123825975,0.0,0.07925275289093393,0.026948269293286062,0.89379897781578,0.0,0.0,1.0,0.0,0.0,0.0,0.02562376894864428,0.9743762310513557,0.0,0.0,0.1164515389580023,0.8835484610419978,0.0,1,1,0
110,1.0,0.0,0.0,0.0,0.41338498422301284,0.0,0.5866150157769872,0.0,0.32818049301565466,0.0,0.6616512489886898,0.010168257995655334,0.45087613180568736,0.5491238681943126,0.0,0.0,0.0068445121842845786,0.0028238928832654948,0.9903315949324499,0.0,0.11795553890436018,0.04300116004936865,0.8390433010462712,0.0,0.0,1.0,0.0,0.0,0.0,0.013704164987432077,0.9862958350125679,0.0,0.0,0.1736340228694223,0.8263659771305777,0.0,1,1,0
111,1.0,0.0,0.0,0.0,0.41338498422301284,0.0,0.5866150157769872,0.0,0.32818049301565466,0.0,0.6616512489886898,0.010168257995655334,0.45087613180568736,0.5491238681943126,0.0,0.0,0.0068445121842845786,0.0028238928832654948,0.9903315949324499,0.0,0.11795553890436018,0.04300116004936865,0.8390433010462712,0.0,0.0,1.0,0.0,0.0,0.0,0.013704164987432077,0.9862958350125679,0.0,0.0,0.1736340228694223,0.8263659771305777,0.0,1,1,0
